side,date,category,status,count,source_url,source_label
Ukraine,2024-06-10,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/BvD2nFDw/2002-unkn-bmp-destr-10-06-24.jpg,"28, destroyed"
Ukraine,2024-06-13,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/15gHvMMd/2003-unkn-bmp-destr-13-06-24.jpg,"29, destroyed"
Ukraine,2024-06-15,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/tRvkd8dP/2010-unkn-bmp-destr-15-06-24.jpg,"30, destroyed"
Ukraine,2024-11-13,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/PJjhp25Y/2004-BMP-1-or-2-destr-13-11-24.jpg,"31, destroyed"
Ukraine,2024-11-26,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/Ls0NfXB2/2010-BMP-1-or-2-destr-26-11-24.jpg,"32, destroyed"
Ukraine,2022-03-03,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/cH4QY4n0/2011-BMP-1-or-2-destr-03-03-22.jpg,"33, destroyed"
Ukraine,2022-03-03,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/52LqWrJd/2012-BMP-1-or-2-destr-03-03-22.jpg,"34, destroyed"
Ukraine,2022-03-03,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/5tmB6Fjs/2013-BMP-1-or-2-destr-03-03-22.jpg,"35, destroyed"
Ukraine,2024-08-31,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/zvxb8ZP4/2002-BMP-1-or-2-destr-31-08-24.jpg,"36, destroyed"
Ukraine,2025-01-13,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/ZqngSRvJ/2038-BMP-1-or-2-destr-13-01-25.jpg,"37, destroyed"
Ukraine,2025-03-03,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/tgnxhyVp/2033-BMP-1-or-2-destr-03-03-25.jpg,"38, destroyed"
Ukraine,2025-02-25,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/W1HZFtz5/2096-BMP-1-or-2-destr-25-02-25.jpg,"39, destroyed"
Ukraine,2025-03-20,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/qR3McH4G/2067-BMP-1-or-2-destr-20-03-25.jpg,"40, destroyed"
Ukraine,2022-05-15,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/90zY816P/2030-BMP-1-or-2-destr-15-05-22.jpg,"41, destroyed"
Ukraine,2025-05-05,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/wxfjbXnw/2017-BMP-1-or-2-destr-05-05-25.jpg,"42, destroyed"
Ukraine,2024-05-31,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/mkXQcRbZ/2003-BMP-1-or-2-destr-31-05-24.jpg,"43, destroyed"
Ukraine,2025-11-14,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/SKr2DfMk/2002-BMP-1-or-2-destr-14-11-25.jpg,"44, destroyed"
Ukraine,2023-04-16,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/CMCKtdX9/2047-BMP-1-or-2-destr-16-04-23.jpg,"45, destroyed"
Ukraine,2025-12-25,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/bJXkLzDc/2007-BMP-1-or-2-destr-25-12-25.jpg,"46, destroyed"
Ukraine,2026-01-11,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/dtH1M7kc/2040-BMP-1-or-2-destr-11-01-26.jpg,"47, destroyed"
Ukraine,2025-12-24,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/JzMR5VC6/2011-BMP-1-or-2-destr-24-12-25.jpg,"48, destroyed"
Ukraine,2026-03-08,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/dtVFqwPy/2021-BMP-1-or-2-destr-08-03-26.jpg,"49, destroyed"
Ukraine,2026-03-31,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/9MhFXZjp/2112-BMP-1-or-2-destr-31-03-26.jpg,"50, destroyed"
Ukraine,2026-03-13,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/XvFY0xt2/2015-BMP-1-or-2-destr-13-03-26.jpg,"51, destroyed"
Ukraine,2026-04-05,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/wMnh3Nbf/2013-BMP-1-or-2-destr-05-04-26.jpg,"52, destroyed"
Ukraine,2026-04-22,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/h49F1J6p/2061-BMP-1-or-2-destr-22-04-26.jpg,"53, destroyed"
Ukraine,2023-11-06,Infantry Fighting Vehicles,damaged,1,https://i.postimg.cc/9MLBYsnF/2029-BMP-1-or-2-dam-06-11-23.jpg,"1, damaged"
Ukraine,2026-01-29,Infantry Fighting Vehicles,damaged,1,https://i.postimg.cc/6Qp7k9kn/2008-BMP-1-or-2-dam-29-01-26.jpg,"2, damaged"
Ukraine,2024-06-15,Infantry Fighting Vehicles,damaged,1,https://i.postimg.cc/pXgB486L/2011-unkn-bmp-dam-aband-15-06-24.jpg,"1, damaged and abandoned"
Ukraine,2026-04-26,Infantry Fighting Vehicles,damaged,1,https://i.postimg.cc/J7Nzqmzr/2035-BMP-1-or-2-dam-aband-26-04-26.jpg,"2, damaged and abandoned"
Ukraine,2025-06-30,Infantry Fighting Vehicles,abandoned,1,https://i.postimg.cc/XNBCGdBt/2025-BMP-1-or-2-aband-30-06-25.jpg,"3, abandoned"
Ukraine,2025-07-18,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/0N4x04cB/2053-BMP-3-destr-18-07-25.jpg,"1, destroyed"
Ukraine,2023-05-13,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/kGpQH6Sp/2037-PRP-3-with-a-BMD-2-turret-destr-13-05-23.jpg,"2, destroyed"
Ukraine,2023-08-20,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/rmx9X6sC/2003-prp3-with-bmd2-destr-20-08-23.jpg,"3, destroyed"
Ukraine,2023-08-29,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/MKh2TQtt/2000-PRP-3-with-a-BMD-2-turret-destr-29-08-23.jpg,"4, destroyed"
Ukraine,2024-09-03,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/15SD2YSH/2024-1-Zh3-PRP-3-Val-with-BMD-2-turret-destr-03-09-24.jpg,"5, destroyed"
Ukraine,2025-10-22,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/02Rx5DkW/2052-PRP-3-Val-with-BMD-2-turret-destr-22-10-25.jpg,"6, destroyed"
Ukraine,2025-10-30,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/CKLZwy3h/2058-PRP-3-Val-with-BMD-2-turret-capt-30-10-25.jpg,"7, destroyed"
Ukraine,2026-03-01,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/x8sCMqHC/2018-1Zh3-PRP-3-Val-with-BMD-2-turret-destr-01-03-26.jpg,"8, destroyed"
Ukraine,2025-04-04,Infantry Fighting Vehicles,abandoned,1,https://i.postimg.cc/HkB8hr2g/2003-1-Zh3-PRP-3-Val-with-BMD-2-turret-aband-04-04-25.jpg,"1, abandoned"
Ukraine,2023-07-28,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/qBcxFFss/2000-PRP-3-with-BMP-1-Turret-destr-28-07-23.jpg,"1, destroyed"
Ukraine,2023-10-31,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/m2D8XqDT/2002-PRP-3-with-BMP-1-turret-destr-31-10-23.jpg,"2, destroyed"
Ukraine,2023-11-27,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/JzrnTdvM/2007-BMP-1-P-destr-27-11-23.jpg,"3, destroyed"
Ukraine,2023-10-25,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/ncgVjPBh/1033-BMD-2-destr-25-10-23.jpg,"2, destroyed"
Ukraine,2024-12-30,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/t4ZZQcdm/2034-BMD-2-destr-30-12-24.jpg,"3, destroyed"
Ukraine,2023-06-15,Infantry Fighting Vehicles,captured,1,https://i.postimg.cc/NGV4dXYj/2001-bmd2-capt-15-06-23.jpg,"4, captured"
Ukraine,2023-06-09,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/YqRH75gD/2003-m2a2-bradley-destr-09-06-23.jpg,"2, destroyed"
Ukraine,2023-06-10,Infantry Fighting Vehicles,destroyed,2,https://i.postimg.cc/Z5DhQXyk/2005-2x-m2a2-destr-10-06-23.jpg,"3 and 4, destroyed"
Ukraine,2023-06-10,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/Y96ZtPjC/2000-m2a2-bradley-1x-destr-1x-aband-10-06-23.jpg,"5, destroyed"
Ukraine,2023-07-03,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/V6FrKT1N/2003-M2-A2-ODS-SA-Bradley-destr-03-07-23.jpg,"12, destroyed"
Ukraine,2023-06-10,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/t4cTC2zY/2023-M2-A2-ODS-SA-Bradley-destr-10-06-23.jpg,"14, destroyed"
Ukraine,2023-06-17,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/6q67pwCV/2010-bradley-destr-17-06-23.jpg,"16, destroyed"
Ukraine,2023-06-08,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/BQVTR61G/2031-bradley-destr-08-06-23.jpg,"17, destroyed"
Ukraine,2023-07-23,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/1XTSsztV/2006-bradley-destr-23-07-23.jpg,"18, destroyed"
Ukraine,2023-06-26,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/dtkvnGH2/2009-M2-A2-Bradley-ODS-SA-destr-26-06-23.jpg,"19, destroyed"
Ukraine,2023-07-22,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/zfx77sKR/2015-bradley-destr-22-07-23.jpg,"21, destroyed"
Ukraine,2023-06-08,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/8kRLx7xK/2500-bradley-destr-08-06-23.jpg,"22, destroyed"
Ukraine,2023-08-07,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/pXZYg97Q/2003-bradley-destr-07-08-23.jpg,"23, destroyed"
Ukraine,2023-06-24,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/QCRTQLkT/2006-M2-A2-Bradley-ODS-SA-destr-24-06-23.jpg,"24, destroyed"
Ukraine,2023-07-18,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/XYNn0pRB/2014-M2-A2-Bradley-ODS-SA-destr-18-07-23.jpg,"25, destroyed"
Ukraine,2023-10-05,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/qR9Q6rDr/2002-M2-A2-Bradley-ODS-SA-destr-05-10-23.jpg,"29, destroyed"
Ukraine,2023-09-20,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/pVmWp2DD/2008-bradley-destr-20-09-23.jpg,"30, destroyed"
Ukraine,2024-01-04,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/VNkJMQpw/2001-bradley-destr-4-01-24.jpg,"31, destroyed"
Ukraine,2024-01-13,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/FzXWpSJg/2006-bradley-destr-13-01-24.jpg,"32, destroyed"
Ukraine,2024-03-20,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/kX35rMB2/2040-bradley-destr-20-03-24.jpg,"33, destroyed"
Ukraine,2024-03-07,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/W1kCFkkq/2100-bradley-destr-07-03-24.jpg,"34, destroyed"
Ukraine,2024-04-22,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/zXdDFr4K/2100-M2-A2-Bradley-destr-22-04-24.jpg,"35, destroyed"
Ukraine,2024-04-22,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/BnXShzGy/2101-M2-A2-Bradley-destr-22-04-24.jpg,"36, destroyed"
Ukraine,2024-05-04,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/0N95sVNf/2000-bradley-destr-04-05-24.jpg,"37, destroyed"
Ukraine,2024-05-24,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/XXMLCF6Z/2009-M2-A2-Bradley-ODS-SA-destr-24-05-24.jpg,"38, destroyed"
Ukraine,2024-06-07,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/4NSBdtrL/2004-M2-A2-Bradley-ODS-SA-destr-07-06-24.jpg,"39, destroyed"
Ukraine,2024-06-06,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/G3zXW6z1/2007-M2-A2-Bradley-ODS-SA-destr-06-06-24.jpg,"40, destroyed"
Ukraine,2024-06-09,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/vmW88VXp/2028-bradley-destr-09-06-24.jpg,"41, destroyed"
Ukraine,2024-06-18,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/vZWBnDR9/2021-M2-A2-Bradley-ODS-SA-destr-18-06-24.jpg,"42, destroyed"
Ukraine,2024-07-02,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/YSxtmmXz/2014-M2-A2-Bradley-ODS-SA-destr-02-07-24.jpg,"43, destroyed"
Ukraine,2024-07-17,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/TYDsbHTp/2100-M2-A2-Bradley-ODS-SA-destr-17-07-24.jpg,"44, destroyed"
Ukraine,2024-07-28,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/zfbdZsxz/2025-M2-A2-Bradley-ODS-SA-destr-28-07-24.jpg,"45, destroyed"
Ukraine,2024-08-25,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/NGJ93MY8/2032-M2-A2-Bradley-ODS-SA-destr-25-08-24.jpg,"46, destroyed"
Ukraine,2024-08-24,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/6pGvLNkr/2019-M2-A2-Bradley-ODS-SA-destr-24-08-24.jpg,"47, destroyed"
Ukraine,2024-08-18,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/bNw9dttf/2020-M2-A2-Bradley-ODS-SA-destr-18-08-24.jpg,"48, destroyed"
Ukraine,2024-09-05,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/JzycHwyG/2011-M2-A2-Bradley-ODS-SA-destr-05-09-24.jpg,"49, destroyed"
Ukraine,2024-10-01,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/k4Sr99z8/2001-M2-A2-Bradley-ODS-SA-destr-01-10-24.jpg,"50, destroyed"
Ukraine,2024-10-11,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/MKG7ZnW7/2013-M2-A2-Bradley-ODS-SA-destr-11-10-24.jpg,"51, destroyed"
Ukraine,2024-10-20,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/MZ4TP636/2116-M2-A2-Bradley-ODS-SA-destr-20-10-24.jpg,"52, destroyed"
Ukraine,2024-10-21,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/fRD0gV34/2122-M2-A2-Bradley-ODS-SA-destr-21-10-24.jpg,"53, destroyed"
Ukraine,2024-10-28,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/J459b0PS/2028-M2-A2-Bradley-ODS-SA-destr-28-10-24.jpg,"54, destroyed"
Ukraine,2024-11-07,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/K8fwGcsz/2003-M2-A2-Bradley-ODS-SA-destr-07-11-24.jpg,"55, destroyed"
Ukraine,2024-08-31,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/pVK4G01T/2005-M2-A2-Bradley-ODS-SA-destr-31-08-24.jpg,"56, destroyed"
Ukraine,2024-11-25,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/wMZxw0s8/2100-M2-A2-Bradley-ODS-SA-destr-25-11-24.jpg,"57, destroyed"
Ukraine,2024-11-16,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/fRTHC3Pw/2011-M2-A2-Bradley-ODS-SA-destr-16-11-24.jpg,"58, destroyed"
Ukraine,2024-12-14,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/xTZJWTtB/2023-M2-A2-Bradley-ODS-SA-destr-14-12-24.jpg,"59, destroyed"
Ukraine,2024-11-20,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/G2bHkBmT/2029-M2-A2-Bradley-ODS-SA-destr-20-11-24.jpg,"60, destroyed"
Ukraine,2024-05-25,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/Gt2SHfCj/2101-M2-A2-Bradley-ODS-SA-destr-25-05-24.jpg,"61, destroyed"
Ukraine,2024-12-27,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/W3fDHhSx/2012-M2-A2-Bradley-ODS-SA-destr-27-12-24.jpg,"62, destroyed"
Ukraine,2025-01-08,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/s212zG3L/2008-M2-A2-Bradley-ODS-SA-destr-08-01-25.jpg,"63, destroyed"
Ukraine,2025-01-23,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/x8r9k0nC/2005-M2-A2-Bradley-ODS-SA-destr-23-01-25.jpg,"64, destroyed"
Ukraine,2025-01-23,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/gjvm8f2K/2016-M2-A2-Bradley-ODS-SA-destr-23-01-25.jpg,"65, destroyed"
Ukraine,2024-11-19,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/59vxhFSF/2017-M2-A2-Bradley-ODS-SA-destr-19-11-24.jpg,"66, destroyed"
Ukraine,2024-12-17,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/jdbstdM3/2018-M2-A2-Bradley-ODS-SA-destr-17-12-24.jpg,"67, destroyed"
Ukraine,2024-12-22,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/9FYcM5Sm/2019-M2-A2-Bradley-ODS-SA-destr-22-12-24.jpg,"68, destroyed"
Ukraine,2025-02-03,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/90W6XDvR/2039-M2-A2-Bradley-ODS-SA-destr-03-02-25.jpg,"69, destroyed"
Ukraine,2025-02-04,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/YqpshF9B/2006-M2-A2-Bradley-ODS-SA-destr-04-02-25.jpg,"70, destroyed"
Ukraine,2025-02-11,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/63xgj5RL/2011-M2-A2-Bradley-ODS-SA-destr-11-02-25.jpg,"71, destroyed"
Ukraine,2025-02-25,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/9XypDfdJ/2003-M2-A2-Bradley-ODS-SA-destr-25-02-25.jpg,"72, destroyed"
Ukraine,2025-03-08,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/NMf7mZY4/2039-M2-A2-Bradley-ODS-SA-destr-08-03-25.jpg,"73, destroyed"
Ukraine,2025-02-19,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/DzcPW7V0/2044-M2-A2-Bradley-ODS-SA-destr-19-02-25.jpg,"74, destroyed"
Ukraine,2025-03-05,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/0NvC2bBh/2069-M2-A2-Bradley-ODS-SA-destr-05-03-25.jpg,"75, destroyed"
Ukraine,2025-02-25,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/W3WmnS1P/2073-M2-A2-Bradley-ODS-SA-destr-25-02-25.jpg,"76, destroyed"
Ukraine,2025-01-25,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/FzYyncYk/2085-M2-A2-Bradley-ODS-SA-destr-25-01-25.jpg,"77, destroyed"
Ukraine,2025-03-13,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/MHg7kTBP/2162-M2-A2-Bradley-ODS-SA-destr-13-03-25.jpg,"78, destroyed"
Ukraine,2025-02-28,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/wj8X01g3/2182-M2-A2-Bradley-ODS-SA-destr-28-02-25.jpg,"79, destroyed"
Ukraine,2025-02-08,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/NGNbk5fH/2011-M2-A2-Bradley-ODS-SA-destr-08-02-25.jpg,"80, destroyed"
Ukraine,2025-02-28,Infantry Fighting Vehicles,destroyed,1,https://i.postimg.cc/c4rh90r5/2033-M2-A2-Bradley-ODS-SA-destr-28-02-25.jpg,"81, destroyed"
